id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,fplid,xG90,npxG90,xA90
3979,Ahmed Hegazy,1,90,0,0.0,0,0.0,0,0,0,0,D,West Bromwich Albion,0,0.0,0.18402814865112305,0.18402814865112305,414,0.0,0.0,0.0
4401,Emiliano Martinez,36,3240,0,0.0,0,0.1229233592748642,0,2,0,0,GK,Aston Villa,0,0.0,3.3764721276238565,3.2535487608984117,12,0.0,0.0,0.0034145377576351166
4764,Jean-Philippe Gbamin,1,9,0,0.0,0,0.0,0,0,0,0,S,Everton,0,0.0,0.0,0.0,161,0.0,0.0,0.0
4866,Aboubakar Kamara,11,303,0,0.6549202371388674,0,0.3289689794182777,4,6,1,1,F M S,Fulham,0,0.6549202371388674,1.1032148711383345,0.1823261920362711,190,0.19453076350659426,0.19453076350659426,0.09771355824305278
4918,Patrick Cutrone,2,21,0,0.07145750522613525,0,0.0,1,0,0,0,S,Wolverhampton Wanderers,0,0.07145750522613525,0.07145750522613525,0.0,626,0.3062464509691511,0.3062464509691511,0.0
5061,Kepa,6,540,0,0.0,0,0.0,0,0,0,0,GK,Chelsea,0,0.0,0.2914665825664997,0.2914665825664997,112,0.0,0.0,0.0
5245,Bernardo,3,201,0,0.31766778230667114,0,0.17365065217018127,4,2,0,0,D M S,Brighton,0,0.31766778230667114,0.2733000218868256,0.09216472506523132,75,0.14223930551044975,0.14223930551044975,0.07775402335978265
5247,Naby Keita,10,525,0,0.3932588808238506,0,0.9129509925842284,9,6,1,0,M S,Liverpool,0,0.3932588808238506,3.590221043676138,2.3297141976654534,261,0.06741580814123153,0.06741580814123153,0.15650588444301058
5274,Michael Hector,4,266,0,0.08639734238386154,0,0.019498158246278763,1,1,2,0,D S,Fulham,0,0.08639734238386154,0.4653734043240547,0.44587526470422745,178,0.02923218351333661,0.02923218351333661,0.00659712121114695
5552,Nick Pope,32,2880,0,0.0,0,0.08605048805475235,0,2,1,0,GK,Burnley,0,0.0,1.177935130894184,1.0918846428394318,96,0.0,0.0,0.002689077751711011
5562,Rekeem Harper,2,27,0,0.02959535084664822,0,0.0,1,0,0,0,S,West Bromwich Albion,0,0.02959535084664822,0.038211461156606674,0.008616110309958458,426,0.0986511694888274,0.0986511694888274,0.0
5569,Rhian Brewster,25,1076,0,1.8203916726633904,0,1.7666287925094366,22,11,1,0,F M S,Sheffield United,0,1.8203916726633904,3.852533121593297,0.6998756164684892,262,0.1522632439960085,0.1522632439960085,0.14776634881584508
5590,Tosin Adarabioyo,31,2775,0,1.5607313411310315,0,0.2561739608645439,18,4,1,0,D,Fulham,0,1.5607313411310315,5.4514640206471086,5.393176534213126,572,0.050618313766411835,0.050618313766411835,0.008308344676687911
5603,Aaron Ramsdale,36,3240,0,0.0,0,0.05357085168361664,0,1,1,0,GK,Sheffield United,0,0.0,2.7700847927480936,2.7165139485150576,483,0.0,0.0,0.0014880792134337956
5708,Fernando Marçal,12,609,0,0.07455454580485821,0,0.12729191407561302,2,3,2,0,D M S,Wolverhampton Wanderers,0,0.07455454580485821,1.9878662656992676,1.82105128839612,505,0.011017913173131754,0.011017913173131754,0.01881161291757828
5973,Kenny Tete,20,1392,0,0.17484362237155435,1,0.9065484516322612,6,19,2,0,D S,Fulham,0,0.17484362237155435,3.4924775697290897,2.5404101964086294,517,0.01130454454988498,0.01130454454988498,0.05861304644174102
6044,Charlie Taylor,27,2250,0,0.11451608128845693,1,1.5903598442673683,3,12,1,0,D S,Burnley,0,0.11451608128845693,4.213662512600422,3.797434613108635,97,0.004580643251538277,0.004580643251538277,0.06361439377069474
6050,Davy Pröpper,7,201,0,0.13856251817196608,0,0.0,4,0,0,0,M S,Brighton,0,0.13856251817196608,0.26994941383600235,0.19422807544469836,59,0.06204291858446242,0.06204291858446242,0.0
6051,Dale Stephens,7,258,0,0.08226923830807209,0,0.0,3,0,1,0,M S,Burnley,0,0.08226923830807209,0.2412488982081413,0.1589796580374241,55,0.028698571502815844,0.028698571502815844,0.0
6054,Ederson,34,3060,0,0.0,1,0.3033580780029297,0,1,3,0,GK,Manchester City,0,0.0,7.002243537455798,6.698885481804608,278,0.0,0.0,0.008922296411850873
6062,Isaac Hayden,24,1946,0,0.6148466067388654,0,0.2424964709207416,16,7,8,0,D M S,Newcastle United,0,0.6148466067388654,4.556474668905139,4.0891827661544085,336,0.028435865676514842,0.028435865676514842,0.011215150248132962
6067,Terence Kongolo,1,90,0,0.0,0,0.0,0,0,0,0,D,Fulham,0,0.0,0.3735769391059876,0.3735769391059876,585,0.0,0.0,0.0
6122,Douglas Luiz,32,2794,0,1.3188335550948975,2,2.3078140644356613,26,18,8,1,M,Aston Villa,0,1.3188335550948975,9.505561402067544,7.108103701844811,196,0.042482111653021036,0.042482111653021036,0.07433903571911579
6162,Cengiz Ünder,9,259,0,0.2526032058522105,2,1.664034228771925,9,6,0,0,M S,Leicester,0,0.2526032058522105,2.688693110831082,1.0227039009332657,541,0.08777717577876042,0.08777717577876042,0.5782358323917886
6163,Nélson Semedo,32,2814,0,1.1767428312450647,1,0.8196329893544316,22,19,4,0,D M,Wolverhampton Wanderers,0,1.1767428312450647,7.286724575795232,5.929641871713103,546,0.0376356982274541,0.0376356982274541,0.026214274712828306
6231,José Izquierdo,1,7,0,0.01680678315460682,0,0.0,1,0,0,0,S,Brighton,0,0.01680678315460682,0.06661348789930344,0.04980670288205147,72,0.21608721198780195,0.21608721198780195,0.0
6249,Davinson Sánchez,17,1398,0,0.8006941750645638,0,0.0,5,0,1,0,D S,Tottenham,0,0.8006941750645638,5.238574571907519,5.238574571907519,398,0.05154683530458565,0.05154683530458565,0.0
6273,Robin Koch,17,1124,0,0.5145197957754135,0,0.12580820359289646,9,4,1,0,D M S,Leeds,0,0.5145197957754135,4.6775881461799145,4.5231566950678825,491,0.04119820428806692,0.04119820428806692,0.010073610607972136
6274,Andriy Yarmolenko,15,343,0,0.3100077696144581,1,0.7814441211521626,7,5,3,0,M S,West Ham,0,0.3100077696144581,1.4537306912243366,0.9313923269510268,436,0.08134314654606772,0.08134314654606772,0.20504364694954705
6350,Jayson Molumby,1,1,0,0.0,0,0.0,0,0,0,0,S,Brighton,0,0.0,0.0,0.0,550,0.0,0.0,0.0
6369,Ethan Ampadu,25,2095,0,0.19445300102233887,0,0.9830160085111856,7,11,3,0,D M S,Sheffield United,0,0.19445300102233887,3.26227830350399,2.9991700667887926,509,0.008353589542725774,0.008353589542725774,0.04222980466157838
6377,Joe Rodon,11,729,0,0.01832937262952328,0,0.0,1,0,0,0,D S,Tottenham,0,0.01832937262952328,1.4196595326066015,1.4196595326066015,584,0.002262885509817689,0.002262885509817689,0.0
6418,Hamza Choudhury,10,312,0,0.4477978311479092,0,0.0,4,0,1,0,M S,Leicester,0,0.4477978311479092,2.3278589919209485,1.9456675946712492,234,0.1291724512926661,0.1291724512926661,0.0
6434,André-Frank	Zambo Anguissa,34,2445,0,1.3096235720440743,3,2.3011150341480966,32,28,6,0,M S,Fulham,0,1.3096235720440743,8.059018854051827,5.916361594572662,191,0.048207002651929114,0.048207002651929114,0.08470362088888699
6477,Cenk Tosun,5,37,0,0.0,0,0.07407927513122559,0,1,2,0,S,Everton,0,0.0,0.10806649923324584,0.033987220376729965,153,0.0,0.0,0.18019283140027845
6492,Reiss Nelson,2,59,0,0.05691708996891976,0,0.0,1,0,0,0,S,Arsenal,0,0.05691708996891976,0.348039735108614,0.2911226451396942,21,0.08682267961360642,0.08682267961360642,0.0
6504,Michael Obafemi,3,47,0,0.0,0,0.0549185536801815,0,1,0,0,S,Southampton,0,0.0,0.14890268631279469,0.14890268631279469,381,0.0,0.0,0.10516318789821989
6532,Martin Dubravka,11,990,0,0.0,0,0.0,0,0,0,0,GK,Newcastle United,0,0.0,1.528716784901917,1.528716784901917,326,0.0,0.0,0.0
6736,Ibrahima Diallo,20,898,0,0.5439747571945189,0,0.17271673493087292,5,6,2,0,M S,Southampton,0,0.5439747571945189,2.5930740721523757,2.3911235444247723,565,0.054518628226622165,0.054518628226622165,0.017310140471913767
6822,Lee Peltier,4,230,0,0.0,0,0.02232173457741737,0,1,1,0,D S,West Bromwich Albion,0,0.0,0.17831582203507426,0.15599408745765686,600,0.0,0.0,0.008734591791163319
6834,Joe Bryan,14,491,0,0.16746020317077634,0,0.19821082800626755,5,3,2,0,D M S,Fulham,0,0.16746020317077634,1.3368359059095385,1.138420894742012,182,0.030695352923360224,0.030695352923360224,0.03633192366713662
6840,Neeskens Kebano,5,112,0,0.2724298546090722,0,0.0,6,0,0,0,M S,Fulham,0,0.2724298546090722,0.241671652533114,0.02052751183509827,180,0.21891684745371873,0.21891684745371873,0.0
6842,Alireza Jahanbakhsh,19,412,0,1.789099695160985,1,3.1335632503032684,16,9,2,0,F M S,Brighton,0,1.789099695160985,5.204716106876732,2.52194894105196,71,0.3908227489429336,0.3908227489429336,0.6845162439982868
6843,David Button,1,90,0,0.0,0,0.0,0,0,0,0,GK,West Bromwich Albion,0,0.0,0.0,0.0,56,0.0,0.0,0.0
6849,Rui Patrício,36,3240,0,0.0,0,0.0,0,0,1,0,GK,Wolverhampton Wanderers,0,0.0,1.2272866610437632,1.2272866610437632,455,0.0,0.0,0.0
6852,Matt Doherty,15,1135,0,0.31473442912101746,2,0.7148577719926834,1,10,2,1,D M S,Tottenham,0,0.31473442912101746,4.293894185684621,3.709111248143017,457,0.024956915084485966,0.024956915084485966,0.056684757250521155
6856,Rúben Vinagre,2,173,0,0.0,0,0.0,0,0,0,0,D S,Wolverhampton Wanderers,0,0.0,0.17874661833047867,0.17874661833047867,471,0.0,0.0,0.0
6875,Rúnar Alex Rúnarsson,1,11,0,0.0,0,0.0,0,0,0,0,S,Arsenal,0,0.0,0.0,0.0,547,0.0,0.0,0.0
6880,Edouard Mendy,29,2610,0,0.0,0,0.0,0,0,1,0,GK,Chelsea,0,0.0,4.159055287018417,4.159055287018417,548,0.0,0.0,0.0
6923,Mohammed Salisu,10,656,0,0.4632621482014656,0,0.050220083445310586,3,1,0,0,D S,Southampton,0,0.4632621482014656,1.7831329125910995,1.7329128291457891,479,0.063557306917884,0.063557306917884,0.0068899504726798065
6932,Okay Yokuslu,14,1150,0,0.7194971535354853,1,0.4425205867737532,12,6,3,0,M S,West Bromwich Albion,0,0.7194971535354853,2.641257608309388,2.2144793216139083,654,0.0563084728853858,0.0563084728853858,0.034632045921424166
6962,Robin Olsen,7,630,0,0.0,0,0.0,0,0,1,0,GK,Everton,0,0.0,0.8195910453796387,0.8195910453796387,573,0.0,0.0,0.0
7077,Denis Odoi,3,270,0,0.04002567008137703,0,0.050192393362522125,2,1,1,0,D,Fulham,0,0.04002567008137703,0.4257061406970024,0.3856804743409157,525,0.013341890027125677,0.013341890027125677,0.016730797787507374
7078,Sean Longstaff,20,1287,0,0.7913596900179982,1,0.8946874774992466,14,12,2,0,M S,Newcastle United,0,0.7913596900179982,2.8698544520884752,1.6217477582395077,480,0.055339838462797074,0.055339838462797074,0.06256555786708018
7184,Tim Ream,5,450,0,0.0,0,0.0,0,0,0,0,D,Fulham,0,0.0,0.6187397316098213,0.6187397316098213,176,0.0,0.0,0.0
7187,Sergio Reguilón,25,2078,0,1.1042283400893211,3,2.0370533112436533,19,15,5,0,D M S,Tottenham,0,1.1042283400893211,8.232655294239521,5.843426462262869,542,0.04782509653899851,0.04782509653899851,0.08822656304712646
7280,Yan Valery,3,95,0,0.2929137125611305,0,0.09160998463630676,2,1,0,0,D S,Southampton,0,0.2929137125611305,0.4703280627727509,0.17741435766220093,378,0.2774972013737026,0.2774972013737026,0.08678840649755377
7298,Ben White,34,3028,0,0.3910535089671612,0,0.9432324087247252,8,8,3,1,D M,Brighton,0,0.3910535089671612,8.031823202967644,7.679097853600979,74,0.011623122789644816,0.011623122789644816,0.02803530937424877
7326,Kayne Ramsay,1,90,0,0.0,0,0.0,0,0,1,0,D,Southampton,0,0.0,0.016576746478676796,0.016576746478676796,598,0.0,0.0,0.0
7332,Max Kilman,17,1201,0,0.30801636539399624,1,0.3130578696727753,6,5,4,0,D S,Wolverhampton Wanderers,0,0.30801636539399624,2.0295243039727207,1.8352278247475624,470,0.02308199241087399,0.02308199241087399,0.023459790400124712
7376,Ozan Kabak,9,807,0,0.08602816611528398,0,0.029386911541223526,1,1,3,0,D,Liverpool,0,0.08602816611528398,1.8639117367565632,1.8639117367565632,652,0.009594219269362525,0.009594219269362525,0.0032773507295044825
7382,Dan Burn,25,1879,0,0.8079317165538669,0,0.9778604349121452,14,10,5,0,D M S,Brighton,0,0.8079317165538669,4.651897581294179,3.9916255082935095,61,0.03869816630646515,0.03869816630646515,0.04683738112937364
7383,Josh Benson,6,257,0,0.20441411435604093,0,0.0,2,0,0,0,M S,Burnley,0,0.20441411435604093,0.15730134770274162,0.13246959820389748,535,0.07158470930756297,0.07158470930756297,0.0
7589,Wesley Fofana,26,2164,0,1.3763294033706188,0,0.28285554237663746,11,6,6,0,D S,Leicester,0,1.3763294033706188,6.913844794034957,6.818846113979816,561,0.057241056517262336,0.057241056517262336,0.011763862668159599
7689,Ben Godfrey,29,2502,0,0.7560806255787611,2,0.9032995160669088,13,3,4,0,D S,Everton,0,0.7560806255787611,5.160478400066495,4.588462127372623,566,0.027197144804991406,0.027197144804991406,0.032492788347730533
7691,Jamal Lewis,24,1824,0,0.1195766255259514,1,0.9897835236042738,3,14,4,0,D S,Newcastle United,0,0.1195766255259514,4.688646201044321,3.727763444185257,513,0.005900162443714708,0.005900162443714708,0.0488380028094214
7699,Adam Webster,27,2416,0,1.049387676641345,0,0.2532156016677618,22,5,3,0,D,Brighton,0,1.049387676641345,7.450263995677233,7.308001263067126,66,0.03909142835170573,0.03909142835170573,0.009432700393252716
7702,Dean Henderson,12,1032,0,0.0,0,0.0,0,0,2,0,GK S,Manchester United,0,0.0,1.2811798937618732,1.2811798937618732,305,0.0,0.0,0.0
7703,John Egan,29,2448,0,0.4513561092317104,1,0.5566368326544762,12,2,7,1,D S,Sheffield United,0,0.4513561092317104,4.285927319899201,3.643914714455605,353,0.016593974604106998,0.016593974604106998,0.02046458943582633
7704,Chris Basham,29,2422,0,0.577197253704071,1,1.045236438512802,9,11,4,0,D M,Sheffield United,0,0.577197253704071,7.208003990352154,5.8933595176786175,345,0.021448287709895292,0.021448287709895292,0.0388403300851165
7705,Jack O'Connell,2,180,0,0.0,0,0.0,0,0,0,0,D,Sheffield United,0,0.0,0.0,0.0,354,0.0,0.0,0.0
7706,George Baldock,31,2697,0,1.3163325786590576,2,2.551621049642563,13,17,6,0,D,Sheffield United,0,1.3163325786590576,6.49802222289145,4.445407556369902,351,0.04392655991075832,0.04392655991075832,0.08514864459318898
7707,Enda Stevens,28,2520,0,1.4472226575016975,0,1.2209156826138496,16,15,5,0,D M,Sheffield United,0,1.4472226575016975,7.569362001493572,5.790311120450497,347,0.051686523482203484,0.051686523482203484,0.0436041315219232
7708,John Lundstram,28,2034,0,1.8757738769054413,2,1.4599024429917336,20,20,8,1,M S,Sheffield United,0,1.1146050393581393,7.169211085885763,5.2588225957006225,355,0.08299884411086023,0.0493188070512451,0.06459745322972273
7709,John Fleck,29,2396,0,0.5031575364992023,2,2.1943695908412337,17,29,3,0,M S,Sheffield United,0,0.5031575364992023,6.202772937715054,4.5285657066851845,346,0.018899907464494242,0.018899907464494242,0.0824262367177425
7710,Oliver Norwood,30,2059,0,0.3904541227966547,0,1.1659629531204698,9,27,5,0,M S,Sheffield United,0,0.3904541227966547,4.856461521238089,4.2131060156971225,349,0.01706696019995091,0.01706696019995091,0.05096486924761646
7724,Wesley,3,14,0,0.032882187515497215,0,0.0,1,0,0,0,S,Aston Villa,0,0.032882187515497215,0.11823534592986107,0.08535315841436386,48,0.2113854911710535,0.2113854911710535,0.0
7817,Zack Steffen,1,90,0,0.0,0,0.0,0,0,0,0,GK,Manchester City,0,0.0,0.34973475337028503,0.34973475337028503,538,0.0,0.0,0.0
7904,Caoimhin Kelleher,2,180,0,0.0,0,0.0,0,0,0,0,GK,Liverpool,0,0.0,0.44792696833610535,0.44792696833610535,560,0.0,0.0,0.0
7983,Daniel N'Lundulu,13,82,0,0.026467276737093925,0,0.03030879609286785,1,1,0,0,S,Southampton,0,0.026467276737093925,0.05677607282996178,0.026467276737093925,590,0.02904945007729821,0.02904945007729821,0.0332657518092452
7988,Billy Gilmour,5,256,0,0.05113431066274643,0,0.12365835532546045,1,3,0,0,M S,Chelsea,0,0.05113431066274643,0.5436719954013824,0.4064304232597351,124,0.01797690609237179,0.01797690609237179,0.043473640544107184
8016,Matthew Longstaff,5,376,0,0.0,0,0.3137078955769539,0,2,0,0,M S,Newcastle United,0,0.0,0.4224841073155403,0.10877621918916702,487,0.0,0.0,0.07508965585618577
8040,Marvelous Nakamba,11,577,0,0.03308352828025818,0,0.05933398939669132,2,2,2,0,M S,Aston Villa,0,0.03308352828025818,0.4966701101511717,0.41509448178112507,44,0.005160342366071466,0.005160342366071466,0.009254868363435387
8045,Eric Garcia,5,302,0,0.013568151742219923,0,0.008322987705469131,1,1,0,0,D S,Manchester City,0,0.013568151742219923,0.6784186288714409,0.6648504659533501,288,0.004043488929800639,0.004043488929800639,0.002480360574477556
8075,Brandon Williams,3,95,0,0.0,0,0.031206071376800537,0,1,0,0,D S,Manchester United,0,0.0,0.031206071376800537,0.031206071376800537,318,0.0,0.0,0.029563646567495244
8109,Niels Nkounkou,1,70,0,0.01695982180535793,0,0.0,1,0,1,0,D,Everton,0,0.01695982180535793,0.030957642942667007,0.013997821137309073,559,0.021805485178317336,0.021805485178317336,0.0
8127,Amad Diallo Traore,1,79,0,0.0,1,0.05405458807945252,0,1,0,0,M,Manchester United,0,0.0,0.05405458807945252,0.0,640,0.0,0.0,0.06158117629304718
8150,Anthony Gordon,3,87,0,0.0,0,0.01913999207317829,0,1,0,0,M S,Everton,0,0.0,0.18850479647517204,0.18850479647517204,168,0.0,0.0,0.01979999179983961
8158,Scott Carson,1,90,0,0.0,0,0.0,0,0,0,0,GK,Manchester City,0,0.0,0.0,0.0,608,0.0,0.0,0.0
8180,Owen Otasowie,6,186,0,0.745342324487865,1,0.3887685835361481,4,2,1,0,M S,Wolverhampton Wanderers,0,0.745342324487865,1.38275361713022,0.30153314489871264,581,0.3606495118489669,0.3606495118489669,0.18811383074329746
8204,Neco Williams,6,252,0,0.08622520789504051,0,0.19339871406555176,2,3,1,0,D S,Liverpool,0,0.08622520789504051,1.0746421925723553,0.7950182408094406,318,0.030794717105371613,0.030794717105371613,0.06907096930912564
8222,Japhet Tanganga,5,409,0,0.20077668502926824,0,0.5815756916999817,2,1,2,0,D,Tottenham,0,0.20077668502926824,1.3440144099295142,0.7624387182295322,402,0.04418068863724729,0.04418068863724729,0.12797509108312555
8224,William Smallbone,3,174,0,0.046092383563518524,0,0.0,1,0,0,0,M S,Southampton,0,0.046092383563518524,0.18661439046263692,0.14052199944853785,379,0.02384088805009579,0.02384088805009579,0.0
8227,Oskar Buur,1,20,0,0.0,0,0.0,0,0,0,0,S,Wolverhampton Wanderers,0,0.0,0.0,0.0,467,0.0,0.0,0.0
8228,Nathaniel Phillips,15,1271,0,0.7282835878431797,1,0.9165567811578512,11,7,2,0,D S,Liverpool,0,0.7282835878431797,3.827776039019227,3.658180261030793,589,0.051570041625402185,0.051570041625402185,0.06490173902769993
8286,Jack Robinson,9,699,0,0.5949212983250618,1,0.6712545156478882,4,1,3,0,D S,Sheffield United,0,0.5949212983250618,1.8445472996681929,1.8445472996681929,484,0.07659930879721825,0.07659930879721825,0.08642762004050063
8300,Steven Bergwijn,19,1072,0,1.5181242637336254,3,0.7038829978555441,12,11,2,0,F M S,Tottenham,0,1.5181242637336254,4.068328622728586,2.3289037384092808,400,0.12745446244032302,0.12745446244032302,0.05909465467070799
8323,Josh Brownhill,31,2679,0,1.421021243557334,1,0.8118548877537249,32,17,2,0,M S,Burnley,0,1.421021243557334,5.545385878533125,4.482519606128335,98,0.04773867559543115,0.04773867559543115,0.02727396039486198
8351,Ki-Jana Hoever,12,568,0,0.057456035166978836,0,0.18425296619534487,1,3,1,0,D S,Wolverhampton Wanderers,0,0.057456035166978836,1.2225440330803394,1.0209379903972151,545,0.009103949234204394,0.009103949234204394,0.02919501224926239
8366,João Virgínia,1,48,0,0.0,0,0.0,0,0,0,0,S,Everton,0,0.0,0.0,0.0,167,0.0,0.0,0.0
8380,Pablo Marí,10,900,0,0.0405227430164814,0,0.05424394831061363,2,1,2,0,D,Arsenal,0,0.0405227430164814,3.604974582791328,3.590738072991371,10,0.00405227430164814,0.00405227430164814,0.005424394831061363
8482,Bailey Peacock-Farrell,4,360,0,0.0,0,0.0,0,0,0,0,GK,Burnley,0,0.0,0.007730923593044281,0.007730923593044281,99,0.0,0.0,0.0
8493,Jake Vokins,1,69,0,0.0,0,0.03704096004366875,0,1,0,0,D,Southampton,0,0.0,0.17254392802715302,0.13550297915935516,380,0.0,0.0,0.04831429570913315
8511,Alexandre Jankewitz,2,2,0,0.0,0,0.0,0,0,0,1,M S,Southampton,0,0.0,0.09200882166624068,0.09200882166624068,643,0.0,0.0,0.0
8566,Joel Mumbongo,4,33,0,0.0,0,0.0,0,0,1,0,S,Burnley,0,0.0,0.0,0.0,613,0.0,0.0,0.0
8704,Marek Rodák,1,90,0,0.0,0,0.0,0,0,0,0,GK,Fulham,0,0.0,0.02052751183509827,0.02052751183509827,186,0.0,0.0,0.0
8715,Illan Meslier,35,3150,0,0.0,0,0.042197324335575104,0,1,0,0,GK,Leeds,0,0.0,5.9292939798906446,5.88709666300565,213,0.0,0.0,0.0012056378381592886
8716,Luke Ayling,36,3220,0,1.2727978071197867,0,2.9888541754335165,21,26,7,0,D M,Leeds,0,1.2727978071197867,13.331448536366224,11.065941988024859,197,0.035575093987820126,0.035575093987820126,0.08353940241894922
8719,Kalvin Phillips,27,2298,0,0.34012976940721273,2,3.187800828367472,13,33,8,0,M S,Leeds,0,0.34012976940721273,8.774622304365039,7.382041132077575,204,0.013321009245713292,0.013321009245713292,0.12484859641125869
8721,Jamie Shackleton,13,446,0,0.0,0,0.12087768502533434,0,2,0,0,D M S,Leeds,0,0.0,2.1937082447111607,2.1937082447111607,210,0.0,0.0,0.024392357964753565
8723,Ian Poveda-Ocampo,14,322,0,0.6604137122631073,0,1.2583120367489755,5,5,0,0,S,Leeds,0,0.6604137122631073,2.0228553167544305,0.10412959195673466,209,0.18458768355180016,0.18458768355180016,0.351702122072695
8756,Dara O&#039;Shea,27,2037,0,0.06425278820097446,0,0.11929176840931174,3,5,3,0,D S,West Bromwich Albion,0,0.06425278820097446,1.8348646657541396,1.7750003170222044,425,0.0028388566215452635,0.0028388566215452635,0.005270623051957809
8757,Romaine Sawyers,19,1495,0,0.1499063465744257,0,0.6822901219129562,4,6,3,0,M S,West Bromwich Albion,0,0.1499063465744257,1.843244545161724,1.1865131705999374,413,0.009024462335584156,0.009024462335584156,0.04107432172051242
8758,Kyle Edwards,5,110,0,0.11881578713655473,0,0.02137883752584457,2,1,0,0,M S,West Bromwich Albion,0,0.11881578713655473,0.1922821402549744,0.05208751931786537,421,0.09721291674809023,0.09721291674809023,0.017491776157509194
8777,Vitinha,18,490,0,0.6649113791063428,1,0.7201349353417754,8,12,0,0,M S,Wolverhampton Wanderers,0,0.6649113791063428,1.9456948544830084,1.477343654260039,515,0.12212657983585888,0.12212657983585888,0.1322696820015506
8852,Konstantinos Tsimikas,1,3,0,0.0,0,0.0,0,0,0,0,S,Liverpool,0,0.0,0.0,0.0,242,0.0,0.0,0.0
8864,Matthew Cash,28,2389,0,0.24789143819361925,2,1.90566261485219,9,21,6,1,D,Aston Villa,0,0.24789143819361925,6.5916025741025805,5.0334595097228885,496,0.009338731451413031,0.009338731451413031,0.07179139193666685
8868,Liam Delap,1,39,0,0.06408517062664032,0,0.0,1,0,0,0,S,Manchester City,0,0.06408517062664032,0.06408517062664032,0.0,539,0.14788885529224688,0.14788885529224688,0.0
8905,Conor Townsend,23,2057,0,0.7400502795353532,2,2.5981340091675516,9,22,0,0,D M,West Bromwich Albion,0,0.7400502795353532,6.007581243291497,3.723868183791637,418,0.032379448302470484,0.032379448302470484,0.11367625708560022
8918,Max Lowe,8,554,0,0.08675811626017094,0,0.18749843537807465,2,2,1,0,D S,Sheffield United,0,0.08675811626017094,1.3047466501593592,1.0304901078343391,511,0.014094278814829213,0.014094278814829213,0.03046003462820707
8919,Leif Davis,2,28,0,0.0,0,0.0,0,0,0,0,S,Leeds,0,0.0,0.2329990118741989,0.2329990118741989,214,0.0,0.0,0.0
8940,Antonee Robinson,28,2158,0,0.4677490741014481,0,2.032745026051998,10,29,4,1,D M S,Fulham,0,0.4677490741014481,7.802951233461499,6.3960442235693336,484,0.01950760735362851,0.01950760735362851,0.08477620590578305
8941,Jacob Ramsey,21,584,0,0.5745489113032818,0,0.21190830320119855,11,6,0,0,M S,Aston Villa,0,0.5745489113032818,2.2276432961225505,1.6948828250169754,554,0.0885434966049578,0.0885434966049578,0.03265710152073265
8965,Vladimir Coufal,32,2876,0,1.325683780014515,6,5.955838608555496,14,42,3,0,D M,West Ham,0,1.325683780014515,14.220327753573654,8.324509352445602,558,0.04148523650949455,0.04148523650949455,0.1863788159840037
8966,Filip Krovinovic,11,537,0,0.2156818900257349,0,0.17187480628490448,8,5,0,0,M S,West Bromwich Albion,0,0.2156818900257349,0.6958095971494913,0.4774555675685406,555,0.0361478027976092,0.0361478027976092,0.028805833455570584
9082,Lewis Richardson,2,2,0,0.0,0,0.0,0,0,0,0,S,Burnley,0,0.0,0.0,0.0,592,0.0,0.0,0.0
9086,Rhys Williams,7,481,0,0.22472048550844195,0,0.11884616315364838,3,1,0,0,D S,Liverpool,0,0.22472048550844195,1.7159650474786758,1.5971188694238665,318,0.04204749209097667,0.04204749209097667,0.022237327825006974
9098,Robert Sánchez,25,2250,0,0.0,0,0.0,0,0,1,0,GK,Brighton,0,0.0,2.753346733748913,2.753346733748913,597,0.0,0.0,0.0
9099,Andi Zeqiri,8,118,0,0.8853963203728199,0,0.0,6,0,0,0,S,Brighton,0,0.8853963203728199,0.5767330154776573,0.372782438993454,574,0.6753022782504559,0.6753022782504559,0.0
9154,Elliot Anderson,1,3,0,0.0,0,0.0,0,0,0,0,S,Newcastle United,0,0.0,0.0,0.0,602,0.0,0.0,0.0
9209,Theo Corbeanu,1,7,0,0.0,0,0.023469822481274605,0,1,0,0,S,Wolverhampton Wanderers,0,0.0,0.023469822481274605,0.0,610,0.0,0.0,0.3017548604735306
9219,Niall Huggins,1,35,0,0.0,0,0.0,0,0,0,0,S,Leeds,0,0.0,0.4292361736297608,0.4292361736297608,619,0.0,0.0,0.0
9222,Antwoine Hackford,1,4,0,0.1034446656703949,0,0.0,1,0,0,0,S,Sheffield United,0,0.1034446656703949,0.11183098703622818,0.008386322297155857,618,2.327504977583885,2.327504977583885,0.0
9249,Percy Tau,3,100,0,0.0,1,0.3673654012382031,0,3,0,0,M S,Brighton,0,0.0,0.44251905381679535,0.08582673128694296,627,0.0,0.0,0.3306288611143828
9250,Reda Khadra,1,3,0,0.0,0,0.0,0,0,0,0,S,Brighton,0,0.0,0.0,0.0,630,0.0,0.0,0.0
9256,Caleb Watts,3,30,0,0.0,0,0.0,0,0,1,0,S,Southampton,0,0.0,0.0,0.0,636,0.0,0.0,0.0
9257,Allan Tchaptchet,1,10,0,0.0,0,0.0,0,0,0,0,S,Southampton,0,0.0,0.0,0.0,635,0.0,0.0,0.0
9284,Jakub Moder,10,463,0,0.8051905818283558,0,0.205124169588089,11,3,0,0,D M S,Brighton,0,0.8051905818283558,1.571995723992586,1.0128647685050964,628,0.15651652778520952,0.15651652778520952,0.03987294873202593
